date,amount,customer_id,transaction_type,transactio_id,loan_id
22.03.22,55683.2,468,Repayment,R2728,380
18.11.21,61042,587,Repayment,R2729,381
03.10.21,103954.5,652,Repayment,R2730,382
23.02.22,95473.8,956,Repayment,R2731,384
19.08.21,94542.8,657,Repayment,R2732,387
13.10.26,115042.5,744,Repayment,R2733,388
24.02.22,36414.25,528,Repayment,R2734,389
18.07.21,123301.25,793,Repayment,R2735,396
23.09.21,55348.2,40,Repayment,R2736,397
18.11.21,41221.6,433,Repayment,R2737,398
15.01.25,50325,596,Repayment,R2738,399
23.04.25,4134.8,30,Repayment,R2739,402
10.06.24,95728.2,378,Repayment,R2740,403
31.12.21,54832,497,Repayment,R2741,405
25.07.21,40921.2,521,Repayment,R2742,407
16.09.21,92322.25,387,Repayment,R2743,409
02.08.27,113305,371,Repayment,R2744,416
17.07.21,76894.4,994,Repayment,R2745,421
16.07.21,45464.4,491,Repayment,R2746,422
04.08.21,16357.8,713,Repayment,R2747,425
13.11.21,3259.2,766,Repayment,R2748,427
28.06.21,82138.4,912,Repayment,R2749,428
16.07.21,97810,931,Repayment,R2750,430
07.02.22,50014.5,162,Repayment,R2751,433
12.07.21,73527.2,966,Repayment,R2752,438
20.01.22,58297,632,Repayment,R2753,450
03.02.22,82660.6,274,Repayment,R2754,458
11.12.21,54179.8,73,Repayment,R2755,549
25.06.22,79230.8,375,Repayment,R2756,550
06.11.26,120620,615,Repayment,R2757,595
11.06.22,81096.25,63,Repayment,R2758,459
22.12.21,65585.75,556,Repayment,R2759,461
28.08.21,121233.25,449,Repayment,R2760,462
23.01.22,20419.2,29,Repayment,R2761,463
21.01.22,70047.4,836,Repayment,R2762,466
30.10.21,42578.2,417,Repayment,R2763,470
05.09.21,54971.4,962,Repayment,R2764,471
05.02.22,58142.8,118,Repayment,R2765,473
21.09.21,55813.25,601,Repayment,R2766,474
06.03.22,57826.25,322,Repayment,R2767,475
21.04.22,97513,300,Repayment,R2768,476
13.09.21,79048.75,750,Repayment,R2769,478
06.08.21,19473.8,52,Repayment,R2770,481
03.08.21,16334.5,872,Repayment,R2771,486
12.08.21,44561.75,972,Repayment,R2772,492
30.06.21,90078.5,765,Repayment,R2773,493
27.07.21,42987.2,284,Repayment,R2774,498
30.09.21,109089.5,690,Repayment,R2775,499
15.11.21,37544.5,43,Repayment,R2776,502
04.06.22,94917.8,782,Repayment,R2777,503
23.08.22,70921.4,11,Repayment,R2778,504
11.02.22,12667.8,565,Repayment,R2779,506
21.03.22,48104.6,526,Repayment,R2780,509
19.02.29,82416.25,183,Repayment,R2781,510
06.04.22,84773,31,Repayment,R2782,511
21.05.29,2970.75,431,Repayment,R2783,512
18.02.23,70620.25,167,Repayment,R2784,514
02.07.23,94468.4,359,Repayment,R2785,517
15.09.21,19227.5,336,Repayment,R2786,523
11.12.21,84135.8,844,Repayment,R2787,551
24.10.21,36604.2,93,Repayment,R2788,614
30.03.22,72993.75,134,Repayment,R2789,646
01.10.21,6199,594,Repayment,R2790,654
29.01.25,14430.8,470,Repayment,R2791,665
21.07.22,18454.5,524,Repayment,R2792,673
25.05.22,54437.6,607,Repayment,R2793,679
06.08.22,98687,684,Repayment,R2794,703
28.12.23,98661.8,613,Repayment,R2795,704
12.01.25,41200.2,718,Repayment,R2796,711
19.11.27,43411.2,345,Repayment,R2797,727
02.03.26,91705.75,390,Repayment,R2798,736
09.10.26,14890.6,589,Repayment,R2799,766
25.07.28,12612,238,Repayment,R2800,772
24.10.21,4378.2,629,Repayment,R2801,777
14.07.24,113967.5,709,Repayment,R2802,784
18.05.22,75723.2,854,Repayment,R2803,785
09.05.22,66774.2,662,Repayment,R2804,787
25.04.22,69364.5,736,Repayment,R2805,790
11.04.22,45195.4,195,Repayment,R2806,793
17.02.22,28881.25,439,Repayment,R2807,799
16.08.22,107392,383,Repayment,R2808,801
09.01.23,84243.5,954,Repayment,R2809,802
25.06.22,122906.25,520,Repayment,R2810,804
12.12.21,25792.25,568,Repayment,R2811,806
07.01.22,87670.8,124,Repayment,R2812,811
30.08.22,11376,396,Repayment,R2813,812
29.10.26,32103.8,797,Repayment,R2814,820
07.05.22,17432,85,Repayment,R2815,821
12.12.21,111396,373,Repayment,R2816,831
19.11.21,10521.4,712,Repayment,R2817,874
15.02.22,68097.4,192,Repayment,R2818,941
27.11.21,108761.25,943,Repayment,R2819,850
11.08.22,26861.4,859,Repayment,R2820,851
20.12.21,17107.8,385,Repayment,R2821,853
18.01.22,122309,176,Repayment,R2822,864
02.06.22,54884.5,536,Repayment,R2823,885
13.03.22,24112,558,Repayment,R2824,918
23.12.21,98845.2,410,Repayment,R2825,942
29.09.22,30938.5,842,Repayment,R2826,943
27.05.23,68524.5,179,Repayment,R2827,966
09.03.22,34762.5,800,Repayment,R2828,992
05.03.22,58797.75,25,Repayment,R2829,993
07.02.23,28351.6,278,Repayment,R2830,886
08.05.22,97840.2,3,Repayment,R2831,920
13.07.22,4373.8,193,Repayment,R2832,968
18.06.26,99351.4,369,Repayment,R2833,969
16.04.20,51901.6,795,Repayment,R2834,2
24.02.20,75539.6,148,Repayment,R2835,5
03.06.19,64530,530,Repayment,R2836,12
02.09.23,80251.4,454,Repayment,R2837,18
26.02.22,38908,608,Repayment,R2838,807
07.05.22,33993,200,Repayment,R2839,925
06.05.21,40813,154,Repayment,R2840,21
08.04.21,43084.6,932,Repayment,R2841,22
17.04.19,35184.8,59,Repayment,R2842,33
28.03.19,63652,814,Repayment,R2843,35
20.05.22,36122.2,292,Repayment,R2844,879
10.02.22,19881.2,448,Repayment,R2845,974
22.04.23,19385,51,Repayment,R2846,975
21.12.20,28536.4,923,Repayment,R2847,38
25.05.19,44764.4,443,Repayment,R2848,41
09.09.19,78824.4,352,Repayment,R2849,48
13.04.19,19399.8,310,Repayment,R2850,51
30.07.19,2689.4,169,Repayment,R2851,53
14.09.19,80773,480,Repayment,R2852,67
26.06.22,10274.2,245,Repayment,R2853,870
20.07.22,46902.2,420,Repayment,R2854,900
23.03.27,79864.8,597,Repayment,R2855,952
07.09.22,21407.6,746,Repayment,R2856,953
07.12.21,56581.4,21,Repayment,R2857,976
10.04.20,97527.6,661,Repayment,R2858,73
12.07.20,81188.2,472,Repayment,R2859,77
23.07.19,49253.8,694,Repayment,R2860,81
27.07.19,22408.2,808,Repayment,R2861,87
14.12.19,94131.6,687,Repayment,R2862,88
07.10.20,42717.8,970,Repayment,R2863,89
28.12.23,37566.6,484,Repayment,R2864,90
12.05.19,56476.8,893,Repayment,R2865,92
27.08.19,79385.8,653,Repayment,R2866,102
29.12.19,19500.4,219,Repayment,R2867,105
11.01.20,95834.2,412,Repayment,R2868,108
27.09.21,28647.2,621,Repayment,R2869,587
20.11.21,71612.4,944,Repayment,R2870,627
14.12.21,79623.8,686,Repayment,R2871,632
20.03.22,82718.2,794,Repayment,R2872,640
01.07.22,43349.6,137,Repayment,R2873,657
13.06.22,84941.6,391,Repayment,R2874,674
29.03.22,80389.8,567,Repayment,R2875,675
02.03.22,82156.8,141,Repayment,R2876,692
14.01.22,46055.8,185,Repayment,R2877,722
28.03.22,9555,9,Repayment,R2878,767
06.01.20,31217.4,584,Repayment,R2879,112
13.02.20,75114.6,654,Repayment,R2880,115
19.07.20,21761.4,628,Repayment,R2881,116
24.02.22,37712,940,Repayment,R2882,860
15.08.22,97686.6,573,Repayment,R2883,902
30.09.22,18655.8,674,Repayment,R2884,903
02.09.22,6181,314,Repayment,R2885,954
02.11.21,5167.2,247,Repayment,R2886,955
13.05.20,75782.2,647,Repayment,R2887,122
04.07.20,22189.8,227,Repayment,R2888,123
20.08.20,53951.6,953,Repayment,R2889,130
14.08.19,14815.6,24,Repayment,R2890,132
15.04.20,43049.4,180,Repayment,R2891,134
25.07.20,18328.6,535,Repayment,R2892,135
26.07.20,15932.2,405,Repayment,R2893,137
18.02.20,7541.2,546,Repayment,R2894,147
11.03.20,98382.6,839,Repayment,R2895,148
12.10.21,5878.6,813,Repayment,R2896,599
16.11.21,98146.2,182,Repayment,R2897,600
27.06.22,28479.2,926,Repayment,R2898,618
19.02.22,57144.8,666,Repayment,R2899,620
01.11.22,17664.2,178,Repayment,R2900,649
16.10.21,5186.8,987,Repayment,R2901,659
30.04.22,18734,783,Repayment,R2902,682
06.11.21,94568.8,883,Repayment,R2903,683
14.04.22,83533.4,714,Repayment,R2904,690
21.09.22,82151.8,896,Repayment,R2905,693
26.09.22,28980.6,286,Repayment,R2906,724
28.01.22,95894.4,350,Repayment,R2907,740
01.02.26,66795.2,296,Repayment,R2908,768
20.09.21,23803.8,634,Repayment,R2909,152
28.06.22,51245.4,225,Repayment,R2910,525
29.07.27,41355.6,281,Repayment,R2911,526
15.09.22,56831.8,768,Repayment,R2912,540
17.11.22,55651.2,467,Repayment,R2913,589
01.01.21,5132.6,502,Repayment,R2914,158
06.03.20,65891.8,74,Repayment,R2915,160
05.03.22,90845,618,Repayment,R2916,843
17.10.24,75208.8,821,Repayment,R2917,168
25.11.24,81413,481,Repayment,R2918,169
16.09.20,79161.4,61,Repayment,R2919,183
23.08.22,61046.4,707,Repayment,R2920,554
07.08.20,65181.6,451,Repayment,R2921,192
22.11.20,71242.6,950,Repayment,R2922,193
18.07.21,22740.8,168,Repayment,R2923,194
12.09.20,93555.4,523,Repayment,R2924,196
18.01.21,85627.4,407,Repayment,R2925,198
23.05.20,64293.4,738,Repayment,R2926,210
17.01.21,76729.4,171,Repayment,R2927,215
18.04.21,62297.2,112,Repayment,R2928,216
02.11.21,54501.4,223,Repayment,R2929,529
08.11.21,99765.4,84,Repayment,R2930,571
18.05.23,47280.6,266,Repayment,R2931,873
22.01.22,69634.6,94,Repayment,R2932,908
21.07.22,89025.2,989,Repayment,R2933,909
16.02.22,52911.4,503,Repayment,R2934,934
16.12.20,84646.2,599,Repayment,R2935,219
01.02.21,74413.6,671,Repayment,R2936,221
29.03.21,26323.8,827,Repayment,R2937,229
03.05.21,80430.8,110,Repayment,R2938,237
12.07.20,76770,277,Repayment,R2939,241
18.09.22,16537.2,884,Repayment,R2940,245
09.05.21,29413.8,911,Repayment,R2941,252
30.12.21,2786,755,Repayment,R2942,937
10.11.20,78969.2,111,Repayment,R2943,264
05.06.22,64403,514,Repayment,R2944,572
06.02.22,10005.2,416,Repayment,R2945,592
28.09.20,53988.4,330,Repayment,R2946,269
24.01.21,4939.2,513,Repayment,R2947,278
28.10.20,84362,777,Repayment,R2948,282
30.05.21,42037,996,Repayment,R2949,283
27.01.22,3482,984,Repayment,R2950,285
19.04.21,31480.8,401,Repayment,R2951,289
04.12.27,69964.4,140,Repayment,R2952,295
19.10.21,65956,790,Repayment,R2953,302
05.12.21,11805.2,366,Repayment,R2954,962
28.02.22,68648.4,329,Repayment,R2955,988
12.12.22,64198.4,4,Repayment,R2956,997
10.10.20,8374.2,421,Repayment,R2957,306
01.06.21,36811.4,1000,Repayment,R2958,307
06.10.21,57172.8,792,Repayment,R2959,310
11.03.21,68825.2,927,Repayment,R2960,318
10.02.21,71428.8,733,Repayment,R2961,325
10.03.21,50788.6,83,Repayment,R2962,331
17.06.22,48306.6,767,Repayment,R2963,573
08.06.22,74534,294,Repayment,R2964,583
24.08.21,10459.4,949,Repayment,R2965,606
22.09.22,61075,574,Repayment,R2966,643
20.01.22,56818.2,495,Repayment,R2967,662
18.07.22,89723.6,34,Repayment,R2968,663
02.07.22,98756.4,414,Repayment,R2969,751
09.09.25,99215.8,861,Repayment,R2970,763
13.01.23,43579,234,Repayment,R2971,743
21.09.21,37943.2,858,Repayment,R2972,752
20.01.22,56391.8,436,Repayment,R2973,770
16.01.22,94557.8,285,Repayment,R2974,337
12.05.21,74804.6,660,Repayment,R2975,348
29.11.21,75992.8,947,Repayment,R2976,349
13.06.22,95246.4,619,Repayment,R2977,753
16.08.21,29307,992,Repayment,R2978,547
02.10.21,63238.2,692,Repayment,R2979,557
20.07.21,94654.4,108,Repayment,R2980,363
18.10.21,24003.8,335,Repayment,R2981,374
26.12.21,68793.8,153,Repayment,R2982,377
14.06.22,55683.2,468,Repayment,R2983,380
18.05.22,95473.8,956,Repayment,R2984,384
24.09.21,94542.8,657,Repayment,R2985,387
04.11.21,55348.2,40,Repayment,R2986,397
23.01.22,41221.6,433,Repayment,R2987,398
23.12.25,50325,596,Repayment,R2988,399
06.05.26,4134.8,30,Repayment,R2989,402
06.04.25,95728.2,378,Repayment,R2990,403
13.03.22,54832,497,Repayment,R2991,405
24.08.21,40921.2,521,Repayment,R2992,407
10.08.21,76894.4,994,Repayment,R2993,421
03.08.21,45464.4,491,Repayment,R2994,422
22.08.21,16357.8,713,Repayment,R2995,425
31.12.21,3259.2,766,Repayment,R2996,427
04.07.21,82138.4,912,Repayment,R2997,428
18.07.21,73527.2,966,Repayment,R2998,438
15.03.22,58297,632,Repayment,R2999,450
10.04.22,82660.6,274,Repayment,R3000,458
16.01.22,54179.8,73,Repayment,R3001,549
05.09.22,79230.8,375,Repayment,R3002,550
12.03.22,20419.2,29,Repayment,R3003,463
16.03.22,70047.4,836,Repayment,R3004,466
23.11.21,42578.2,417,Repayment,R3005,470
29.09.21,54971.4,962,Repayment,R3006,471
12.04.22,58142.8,118,Repayment,R3007,473
18.08.21,19473.8,52,Repayment,R3008,481
08.08.21,42987.2,284,Repayment,R3009,498
15.08.22,94917.8,782,Repayment,R3010,503
27.11.22,70921.4,11,Repayment,R3011,504
31.03.22,12667.8,565,Repayment,R3012,506
20.05.22,48104.6,526,Repayment,R3013,509
04.01.24,94468.4,359,Repayment,R3014,517
10.01.22,84135.8,844,Repayment,R3015,551
17.11.21,36604.2,93,Repayment,R3016,614
07.10.21,6199,594,Repayment,R3017,654
07.12.25,14430.8,470,Repayment,R3018,665
24.07.22,54437.6,607,Repayment,R3019,679
25.07.24,98661.8,613,Repayment,R3020,704
08.11.25,41200.2,718,Repayment,R3021,711
05.06.29,43411.2,345,Repayment,R3022,727
02.01.28,14890.6,589,Repayment,R3023,766
05.11.21,4378.2,629,Repayment,R3024,777
17.07.22,75723.2,854,Repayment,R3025,785
08.07.22,66774.2,662,Repayment,R3026,787
29.05.22,45195.4,195,Repayment,R3027,793
31.01.22,87670.8,124,Repayment,R3028,811
03.02.28,32103.8,797,Repayment,R3029,820
25.11.21,10521.4,712,Repayment,R3030,874
11.03.22,68097.4,192,Repayment,R3031,941
10.10.22,26861.4,859,Repayment,R3032,851
01.01.22,17107.8,385,Repayment,R3033,853
24.04.22,24112,558,Repayment,R3034,918
10.01.22,98845.2,410,Repayment,R3035,942
